latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
4.6312,26.30255,332.57,4.5,1.95,2024-02-04,0852,T,86,6.1NRT,295.91,208.45,D
5.36166,21.83969,315.66,1.92,1.35,2024-02-04,0852,T,66,6.1NRT,296.88,19.92,D
5.93868,17.82096,321.52,1.06,1.03,2024-02-04,0852,T,75,6.1NRT,301.35,13.76,D
4.64593,26.2979,328.33,4.5,1.95,2024-02-04,0852,T,83,6.1NRT,296.36,168.27,D
6.67389,12.60625,311.77,1.46,1.19,2024-02-04,0852,T,57,6.1NRT,297.59,10.32,D
4.63489,26.25696,317.42,4.47,1.94,2024-02-04,0852,T,72,6.1NRT,296.76,64.28,D
4.62878,26.29534,330.65,4.5,1.95,2024-02-04,0852,T,85,6.1NRT,296.01,193.73,D
5.87867,18.10105,313.14,1.08,1.04,2024-02-04,0852,T,59,6.1NRT,300.1,7.43,D
5.87156,18.14896,323.35,1.09,1.04,2024-02-04,0852,T,67,6.1NRT,301.61,16.03,D
5.86237,18.14763,320.4,1.09,1.04,2024-02-04,0852,T,56,6.1NRT,302.81,12.88,D
4.56879,26.44869,316.72,4.64,1.97,2024-02-04,0852,T,67,6.1NRT,296.6,74.36,D
4.56213,26.48975,313.85,4.68,1.98,2024-02-04,0852,T,49,6.1NRT,295.73,53.74,D
5.85317,18.14634,327.19,1.09,1.04,2024-02-04,0852,T,71,6.1NRT,299.4,20.18,D
4.54476,26.48689,314.66,4.68,1.98,2024-02-04,0852,T,41,6.1NRT,296.35,52.4,D
5.69606,19.12558,314.62,1.22,1.1,2024-02-04,0852,T,64,6.1NRT,300.87,7.28,D
4.56658,26.24608,318.22,4.47,1.94,2024-02-04,0852,T,74,6.1NRT,298.54,60.34,D
5.9895,17.10312,316.57,1.01,1.01,2024-02-04,0852,T,66,6.1NRT,301.17,7.42,D
5.98782,17.04214,315.41,1.01,1.01,2024-02-04,0852,T,63,6.1NRT,302.44,6.67,D
5.9659,17.13028,324.23,1.01,1.01,2024-02-04,0852,T,77,6.1NRT,301.81,14.15,D
4.56759,26.44316,313.12,4.64,1.97,2024-02-04,0852,T,39,6.1NRT,296.65,46.28,D
4.56121,26.48426,317.04,4.68,1.98,2024-02-04,0852,T,70,6.1NRT,295.96,77.57,D
5.96222,17.09321,350.68,1.01,1.01,2024-02-04,0852,T,95,6.1NRT,302.64,56.92,D
5.96092,17.10214,352.72,1.01,1.01,2024-02-04,0852,T,96,6.1NRT,301.9,61.61,D
5.95333,17.09193,312.87,1.01,1.01,2024-02-04,0852,T,32,6.1NRT,299.05,4.36,D
5.95202,17.10086,314.4,1.01,1.01,2024-02-04,0852,T,52,6.1NRT,299.71,5.71,D
4.56408,26.24015,317.18,4.47,1.94,2024-02-04,0852,T,72,6.1NRT,298.26,50.88,D
5.98603,16.80594,330.23,1,1,2024-02-04,0852,T,83,6.1NRT,302.7,21.99,D
5.98474,16.81481,321.13,1,1,2024-02-04,0852,T,73,6.1NRT,301.56,11.35,D
5.76121,18.33451,311.51,1.11,1.05,2024-02-04,0852,T,53,6.1NRT,298.86,7.6,D
4.5313,26.11772,322.82,4.38,1.93,2024-02-04,0852,T,78,6.1NRT,299.67,88.83,D
4.48735,26.3897,317.5,4.61,1.97,2024-02-04,0852,T,33,6.1NRT,298.51,60.05,D
5.93222,16.72864,315.68,1,1,2024-02-04,0852,T,63,6.1NRT,301.55,6.59,D
4.52793,26.11051,321.04,4.38,1.93,2024-02-04,0852,T,76,6.1NRT,299.33,75.56,D
4.48575,26.38298,317.92,4.61,1.97,2024-02-04,0852,T,35,6.1NRT,298.9,63.96,D
5.72522,18.01777,314.17,1.08,1.04,2024-02-04,0852,T,61,6.1NRT,300.16,6.41,D
5.82612,17.26882,320.18,1.02,1.01,2024-02-04,0852,T,72,6.1NRT,300.51,11.49,D
5.57199,18.9211,328.98,1.19,1.09,2024-02-04,0852,T,82,6.1NRT,299.99,26.22,D
6.60986,11.5572,312.73,1.74,1.29,2024-02-04,0852,T,60,6.1NRT,297.71,12.14,D
4.91658,22.94979,314.69,2.4,1.49,2024-02-04,0852,T,66,6.1NRT,295.68,30.8,D
4.91323,22.97087,312.47,2.41,1.5,2024-02-04,0852,T,61,6.1NRT,294.64,24.68,D
5.79738,17.15459,311.23,1.02,1.01,2024-02-04,0852,T,46,6.1NRT,299.25,4.65,D
5.79606,17.16354,318.35,1.02,1.01,2024-02-04,0852,T,69,6.1NRT,299.92,10.65,D
4.34072,26.40189,339.22,4.64,1.97,2024-02-04,0852,T,90,6.1NRT,297.68,312.12,D
4.33406,26.44211,332.26,4.68,1.98,2024-02-04,0852,T,86,6.1NRT,297.55,224.47,D
4.9166,22.96585,312.84,2.41,1.5,2024-02-04,0852,T,62,6.1NRT,294.94,25.85,D
5.93259,16.02826,311.15,1,1,2024-02-04,0852,T,42,6.1NRT,297.09,5.47,D
4.90342,22.96377,309.4,2.41,1.5,2024-02-04,0852,T,28,6.1NRT,294.8,16.1,D
4.33913,26.3968,334.68,4.64,1.97,2024-02-04,0852,T,87,6.1NRT,297.55,250.56,D
4.33275,26.43702,337.46,4.68,1.98,2024-02-04,0852,T,89,6.1NRT,297.73,296.4,D
4.95252,22.30303,314.5,2.12,1.42,2024-02-04,0852,T,59,6.1NRT,292.44,24.27,D
4.70647,23.87279,311.3,2.87,1.62,2024-02-04,0852,T,20,6.1NRT,290.63,22.22,D
6.48501,11.71826,315.31,1.68,1.28,2024-02-04,0852,T,66,6.1NRT,297.62,17.63,D
5.84094,16.34909,315.28,1,1,2024-02-04,0852,T,62,6.1NRT,300.41,6.46,D
5.55742,18.27276,311.97,1.11,1.05,2024-02-04,0852,T,44,6.1NRT,300.35,5.18,D
5.55157,18.31183,312.68,1.11,1.05,2024-02-04,0852,T,45,6.1NRT,300.18,5.51,D
5.55011,18.32164,316.2,1.11,1.05,2024-02-04,0852,T,66,6.1NRT,300.24,8.46,D
5.72331,17.09233,312.58,1.01,1.01,2024-02-04,0852,T,53,6.1NRT,300.14,5.42,D
4.70351,23.86551,311.13,2.87,1.62,2024-02-04,0852,T,14,6.1NRT,289.92,22.91,D
6.37408,11.94773,313.42,1.61,1.25,2024-02-04,0852,T,63,6.1NRT,297.84,14.02,D
6.37216,11.96203,311.35,1.61,1.25,2024-02-04,0852,T,57,6.1NRT,297.96,10.52,D
5.67031,16.88703,314.09,1.01,1,2024-02-04,0852,T,57,6.1NRT,301.06,5.22,D
5.3075,19.18821,315.9,1.24,1.11,2024-02-04,0852,T,66,6.1NRT,297.27,12.75,D
4.75531,22.72372,309.93,2.31,1.47,2024-02-04,0852,T,28,6.1NRT,293.71,14.02,D
4.75209,22.74389,337.31,2.32,1.47,2024-02-04,0852,T,89,6.1NRT,295.67,114.23,D
5.30458,19.19318,311.68,1.24,1.11,2024-02-04,0852,T,46,6.1NRT,296.77,8.23,D
5.52989,17.5893,323.33,1.05,1.02,2024-02-04,0852,T,76,6.1NRT,301.75,15.57,D
5.52855,17.59851,314.33,1.05,1.02,2024-02-04,0852,T,51,6.1NRT,302.45,6.22,D
5.54502,17.42303,336.92,1.03,1.02,2024-02-04,0852,T,88,6.1NRT,302.87,31.37,D
5.54369,17.43214,326.48,1.03,1.02,2024-02-04,0852,T,79,6.1NRT,302.7,16.82,D
4.75404,22.73883,335.05,2.32,1.47,2024-02-04,0852,T,87,6.1NRT,295.47,104.98,D
4.75095,22.75923,312.72,2.33,1.48,2024-02-04,0852,T,63,6.1NRT,295.09,20.55,D
5.804,15.57895,316.98,1.02,1.01,2024-02-04,0852,T,66,6.1NRT,303.48,6,D
4.76769,22.47672,321.7,2.21,1.44,2024-02-04,0852,T,77,6.1NRT,293.71,51.06,D
5.45529,17.84482,323.17,1.07,1.03,2024-02-04,0852,T,76,6.1NRT,298,17.9,D
4.23702,25.78192,311.67,4.17,1.89,2024-02-04,0852,T,58,6.1NRT,294.43,40.96,D
5.57814,16.88612,319.59,1.01,1,2024-02-04,0852,T,70,6.1NRT,299.93,11.77,D
5.57683,16.89502,312.74,1.01,1,2024-02-04,0852,T,50,6.1NRT,299.37,5.6,D
5.30801,18.70559,321.01,1.17,1.08,2024-02-04,0852,T,74,6.1NRT,298.87,17.02,D
5.30646,18.7159,312.88,1.17,1.08,2024-02-04,0852,T,54,6.1NRT,297.86,8.42,D
5.37952,18.16516,311.9,1.1,1.05,2024-02-04,0852,T,43,6.1NRT,300.12,4.71,D
5.37807,18.17488,315.68,1.1,1.05,2024-02-04,0852,T,62,6.1NRT,301.22,7.89,D
6.79312,7.63799,313.72,3.6,1.78,2024-02-04,0852,T,62,6.1NRT,294.84,41.99,D
5.45226,17.55288,312.61,1.04,1.02,2024-02-04,0852,T,41,6.1NRT,301.01,4.59,D
4.63776,22.99126,310.75,2.45,1.51,2024-02-04,0852,T,59,6.1NRT,295.13,20.68,D
6.79948,7.63126,314.49,3.6,1.78,2024-02-04,0852,T,65,6.1NRT,294.78,50.47,D
5.81206,14.88131,312.55,1.07,1.03,2024-02-04,0852,T,35,6.1NRT,298.63,5.28,D
5.80428,14.87069,312.96,1.07,1.03,2024-02-04,0852,T,49,6.1NRT,298.87,5.23,D
6.09895,12.54327,309.86,1.45,1.19,2024-02-04,0852,T,49,6.1NRT,296.52,7,D
4.95012,20.20584,311.36,1.47,1.2,2024-02-04,0852,T,56,6.1NRT,296.55,9.91,D
5.35179,17.42009,316.28,1.04,1.02,2024-02-04,0852,T,63,6.1NRT,300.73,7.99,D
5.35045,17.4292,314.91,1.04,1.02,2024-02-04,0852,T,60,6.1NRT,301.55,6.74,D
6.55475,8.69938,321.67,2.93,1.63,2024-02-04,0852,T,76,6.1NRT,293.89,59.83,D
5.32033,17.50909,323.29,1.04,1.02,2024-02-04,0852,T,75,6.1NRT,302.13,16.25,D
4.76281,21.07353,313.95,1.71,1.28,2024-02-04,0852,T,65,6.1NRT,297.23,13.28,D
4.22764,24.48712,306.34,3.28,1.71,2024-02-04,0852,T,41,6.1NRT,292.79,20.95,D
5.58683,15.48999,312.62,1.02,1.01,2024-02-04,0852,T,49,6.1NRT,298.37,5.67,D
4.81443,20.66534,314.46,1.59,1.24,2024-02-04,0852,T,66,6.1NRT,295.86,14.4,D
5.53686,15.77528,319.19,1.01,1,2024-02-04,0852,T,71,6.1NRT,299.98,11.37,D
4.00021,25.69656,312.73,4.14,1.88,2024-02-04,0852,T,65,6.1NRT,293.98,45.36,D
4.22973,24.48086,307.24,3.28,1.71,2024-02-04,0852,T,51,6.1NRT,293.04,24.58,D
5.08564,18.60178,317.15,1.16,1.07,2024-02-04,0852,T,66,6.1NRT,300.59,10.4,D
4.01167,25.69153,311.98,4.14,1.88,2024-02-04,0852,T,66,6.1NRT,294.02,42.94,D
6.45841,8.62733,312.37,2.96,1.64,2024-02-04,0852,T,61,6.1NRT,294.32,21.9,D
6.5445,7.1074,315.89,3.92,1.84,2024-02-04,0852,T,69,6.1NRT,294.79,59.16,D
6.54022,7.1417,310.26,3.9,1.84,2024-02-04,0852,T,52,6.1NRT,294.38,30.43,D
6.36845,8.5024,315.29,3.02,1.65,2024-02-04,0852,T,68,6.1NRT,293.35,35.74,D
5.10371,17.66393,314.22,1.06,1.03,2024-02-04,0852,T,55,6.1NRT,302.07,5.17,D
5.34107,15.97975,312.3,1,1,2024-02-04,0852,T,50,6.1NRT,299.78,4.03,D
5.33979,15.9886,315.47,1,1,2024-02-04,0852,T,62,6.1NRT,300.15,6.68,D
6.36772,8.49498,313.94,3.02,1.65,2024-02-04,0852,T,56,6.1NRT,293.41,28.76,D
5.47605,14.84774,311.01,1.06,1.03,2024-02-04,0852,T,52,6.1NRT,298.37,4.65,D
6.53799,7.09904,312.85,3.92,1.84,2024-02-04,0852,T,64,6.1NRT,294.67,42.19,D
6.53347,7.13347,314.04,3.9,1.84,2024-02-04,0852,T,66,6.1NRT,294.54,51.79,D
5.88493,11.74459,309.67,1.64,1.26,2024-02-04,0852,T,57,6.1NRT,295.4,11.1,D
6.04733,10.27355,311.16,2.15,1.43,2024-02-04,0852,T,59,6.1NRT,295.75,16.79,D
5.6077,13.51675,311.54,1.23,1.1,2024-02-04,0852,T,61,6.1NRT,295.43,8.6,D
5.58299,13.62314,314.13,1.21,1.1,2024-02-04,0852,T,65,6.1NRT,297.97,9.74,D
5.02499,17.44798,313.68,1.04,1.02,2024-02-04,0852,T,51,6.1NRT,301.46,5.62,D
4.70965,19.27308,316.3,1.28,1.12,2024-02-04,0852,T,63,6.1NRT,297.27,10.19,D
4.53919,20.41859,320.69,1.54,1.22,2024-02-04,0852,T,68,6.1NRT,295.77,19.47,D
4.40544,21.31168,313.96,1.81,1.32,2024-02-04,0852,T,64,6.1NRT,297.08,17.22,D
5.68185,12.46835,312.07,1.44,1.19,2024-02-04,0852,T,63,6.1NRT,295.58,11.79,D
4.5398,20.26806,312.07,1.5,1.21,2024-02-04,0852,T,41,6.1NRT,295.4,6.45,D
4.85135,18.12173,316.54,1.11,1.05,2024-02-04,0852,T,62,6.1NRT,302.29,8.05,D
4.75767,18.61972,316.91,1.17,1.08,2024-02-04,0852,T,64,6.1NRT,302.15,9.5,D
4.65523,19.23053,326.93,1.28,1.12,2024-02-04,0852,T,79,6.1NRT,297.24,25.2,D
4.65514,19.22401,316.68,1.28,1.12,2024-02-04,0852,T,64,6.1NRT,297.55,11.04,D
4.65349,19.23532,319.67,1.28,1.12,2024-02-04,0852,T,70,6.1NRT,296.82,15.61,D
4.40884,20.37916,313.46,1.54,1.22,2024-02-04,0852,T,59,6.1NRT,298.06,8.59,D
5.74724,10.97256,321.03,1.87,1.34,2024-02-04,0852,T,77,6.1NRT,296.82,29.72,D
5.7355,10.97016,317.02,1.87,1.34,2024-02-04,0852,T,62,6.1NRT,296.65,19.48,D
4.64915,18.63375,314.12,1.18,1.08,2024-02-04,0852,T,55,6.1NRT,300.44,7.1,D
5.74077,10.96536,331.28,1.87,1.34,2024-02-04,0852,T,85,6.1NRT,297.46,58.81,D
4.68719,18.30729,314.3,1.13,1.06,2024-02-04,0852,T,32,6.1NRT,301.68,6.74,D
4.40232,20.10164,313.41,1.47,1.2,2024-02-04,0852,T,55,6.1NRT,297.01,11.29,D
4.36195,20.08248,316.62,1.47,1.2,2024-02-04,0852,T,40,6.1NRT,297.64,13.15,D
4.35997,20.09549,324.76,1.47,1.2,2024-02-04,0852,T,78,6.1NRT,297.83,26.66,D
4.33617,20.07249,319.78,1.47,1.2,2024-02-04,0852,T,71,6.1NRT,299.1,15.51,D
4.66176,17.72289,314.91,1.07,1.03,2024-02-04,0852,T,55,6.1NRT,302.35,6.65,D
4.41162,19.34962,323.82,1.31,1.13,2024-02-04,0852,T,76,6.1NRT,299.47,19.81,D
4.40991,19.36112,328.37,1.31,1.14,2024-02-04,0852,T,81,6.1NRT,299.29,27.4,D
5.20612,13.82531,306.83,1.17,1.08,2024-02-04,0852,T,32,6.1NRT,295.34,4.9,D
4.56386,17.76086,316.48,1.08,1.04,2024-02-04,0852,T,55,6.1NRT,299.79,6.85,D
4.46279,18.44801,315.66,1.16,1.07,2024-02-04,0852,T,61,6.1NRT,301.59,6.11,D
5.50207,11.01922,314.16,1.84,1.33,2024-02-04,0852,T,68,6.1NRT,295.95,16.62,D
4.22738,19.89467,316.26,1.43,1.18,2024-02-04,0852,T,26,6.1NRT,297.27,10.87,D
4.21886,19.88039,317.04,1.43,1.18,2024-02-04,0852,T,65,6.1NRT,298.19,12.88,D
4.21693,19.89314,321.68,1.43,1.18,2024-02-04,0852,T,75,6.1NRT,297.52,19.81,D
4.08794,20.66969,311.81,1.64,1.26,2024-02-04,0852,T,51,6.1NRT,297.08,8.88,D
5.88433,7.64768,318.82,3.47,1.75,2024-02-04,0852,T,55,6.1NRT,294.26,55.28,D
5.87346,7.63909,320.71,3.47,1.75,2024-02-04,0852,T,76,6.1NRT,294.21,73.31,D
4.25205,18.62696,317.8,1.19,1.09,2024-02-04,0852,T,67,6.1NRT,301.42,10.83,D
4.37921,17.63526,316.9,1.07,1.03,2024-02-04,0852,T,42,6.1NRT,303.29,6.26,D
3.97965,20.2443,317.19,1.53,1.22,2024-02-04,0852,T,69,6.1NRT,301.27,14.38,D
3.91503,19.45088,326.74,1.35,1.15,2024-02-04,0852,T,81,6.1NRT,297.45,26.07,D
4.1282,17.7155,313.96,1.08,1.04,2024-02-04,0852,T,60,6.1NRT,299.73,6.41,D
3.88215,19.26061,316.14,1.31,1.14,2024-02-04,0852,T,68,6.1NRT,297.19,10.65,D
4.01534,17.66436,312.93,1.08,1.04,2024-02-04,0852,T,61,6.1NRT,299.22,6.35,D
3.93575,17.94764,318.77,1.11,1.05,2024-02-04,0852,T,73,6.1NRT,297.19,12.95,D
3.758,18.78542,314.84,1.23,1.1,2024-02-04,0852,T,65,6.1NRT,297.47,9.15,D
3.75639,18.79626,316.44,1.23,1.1,2024-02-04,0852,T,68,6.1NRT,296.81,11.19,D
3.5686,19.70451,313.09,1.42,1.18,2024-02-04,0852,T,62,6.1NRT,296.2,11.01,D
3.57293,19.69925,311.45,1.42,1.18,2024-02-04,0852,T,58,6.1NRT,296.37,9.62,D
4.51516,12.62433,310.08,1.36,1.15,2024-02-04,0852,T,61,6.1NRT,295.7,8.82,D
3.36717,17.17897,316.68,1.05,1.02,2024-02-04,0852,T,73,6.1NRT,300.47,10.53,D
3.92557,12.60791,309.32,1.33,1.14,2024-02-04,0852,T,61,6.1NRT,293.03,8.45,D
3.01561,18.81965,310.08,1.26,1.12,2024-02-04,0852,T,60,6.1NRT,295.11,6.54,D
2.88321,17.77383,312.53,1.12,1.05,2024-02-04,0852,T,67,6.1NRT,293.65,9.86,D
2.88177,17.78363,305.65,1.12,1.05,2024-02-04,0852,T,42,6.1NRT,293.41,4.2,D
2.6201,18.4433,313.44,1.22,1.1,2024-02-04,0852,T,67,6.1NRT,296.65,9.64,D
2.55211,18.48191,309.89,1.22,1.1,2024-02-04,0854,T,59,6.1NRT,294.65,6.5,D
0.40071,17.3606,322.94,1.13,1.06,2024-02-04,0854,T,79,6.1NRT,296.39,18.32,D
-1.06564,15.51774,313.55,1.01,1,2024-02-04,0854,T,25,6.1NRT,294.44,6.8,D
-1.24089,15.51702,314.49,1.01,1,2024-02-04,0854,T,64,6.1NRT,292.16,8.35,D
-1.25109,15.52466,315.24,1.01,1.01,2024-02-04,0854,T,70,6.1NRT,291.49,9.14,D
-2.16342,17.69948,312.12,1.26,1.11,2024-02-04,0854,T,57,6.1NRT,296.07,6.26,D
-2.165,17.71053,312.44,1.26,1.12,2024-02-04,0854,T,61,6.1NRT,295.95,6.52,D
-2.20309,16.30777,315.83,1.07,1.03,2024-02-04,0854,T,65,6.1NRT,293.9,9.24,D
-2.26209,15.75455,314.08,1.03,1.02,2024-02-04,0854,T,66,6.1NRT,289.87,8.13,D
-2.60908,17.31933,319.32,1.21,1.09,2024-02-04,0854,T,74,6.1NRT,296.04,15.82,D
-2.84989,15.61079,314.4,1.03,1.01,2024-02-04,0854,T,31,6.1NRT,297.76,5.69,D
-2.8512,15.61999,315.23,1.03,1.01,2024-02-04,0854,T,53,6.1NRT,298.3,5.9,D
-3.22428,16.81314,310.66,1.16,1.07,2024-02-04,0854,T,49,6.1NRT,294.93,6.19,D
-3.19048,15.16217,314.86,1.01,1.01,2024-02-04,0854,T,38,6.1NRT,296.72,5.94,D
-3.25408,15.53886,313.91,1.03,1.01,2024-02-04,0854,T,50,6.1NRT,296.98,6.65,D
-3.41177,16.05838,313.41,1.07,1.03,2024-02-04,0854,T,63,6.1NRT,294.91,7.71,D
-3.6472,17.20047,327.41,1.23,1.1,2024-02-04,0854,T,81,6.1NRT,296.23,25.08,D
-4.42039,16.40166,312.22,1.13,1.06,2024-02-04,0854,T,64,6.1NRT,293.7,6.25,D
-4.51638,12.0511,315.82,1.13,1.06,2024-02-04,0854,T,70,6.1NRT,293.79,9.23,D
-4.92134,11.38201,311.53,1.22,1.1,2024-02-04,0854,T,47,6.1NRT,286.95,10.43,D
21.03207,80.90584,316.45,2.05,1.39,2024-02-04,0849,A,59,6.1NRT,302.35,17.19,D
21.02998,80.88645,315.15,2.04,1.39,2024-02-04,0849,A,47,6.1NRT,301.75,13.33,D
21.21089,81.96378,315.19,2.48,1.52,2024-02-04,0849,A,52,6.1NRT,301.08,19.81,D
21.06674,79.3856,322.02,1.59,1.24,2024-02-04,0849,A,68,6.1NRT,302.69,21.75,D
21.24099,79.81119,316.46,1.72,1.29,2024-02-04,0849,A,50,6.1NRT,302.64,13.46,D
21.64274,82.62505,321.61,2.82,1.6,2024-02-04,0849,A,73,6.1NRT,300.86,42.25,D
21.53376,81.75528,316.06,2.42,1.5,2024-02-04,0849,A,63,6.1NRT,300.95,17.45,D
21.64503,82.61986,318.41,2.82,1.6,2024-02-04,0849,A,68,6.1NRT,300.63,29.18,D
21.75887,82.74476,317.5,2.88,1.62,2024-02-04,0849,A,37,6.1NRT,299.97,31.83,D
21.76488,82.76419,315.53,2.9,1.62,2024-02-04,0849,A,56,6.1NRT,298.69,24.76,D
21.77934,82.76259,315.47,2.9,1.62,2024-02-04,0849,A,43,6.1NRT,299.54,24.77,D
21.76858,82.35996,316.99,2.7,1.57,2024-02-04,0849,A,66,6.1NRT,299.93,26.26,D
21.766,82.33428,316.18,2.69,1.57,2024-02-04,0849,A,64,6.1NRT,300.72,24.09,D
21.01467,75.49465,323.11,1.02,1.01,2024-02-04,0849,A,61,6.1NRT,307.22,8.96,D
22.03354,83.72504,313.33,3.45,1.75,2024-02-04,0849,A,56,6.1NRT,299.4,38.66,D
21.95725,82.73035,314.96,2.9,1.62,2024-02-04,0849,A,63,6.1NRT,298.86,24.64,D
21.29618,75.72787,324.1,1.04,1.02,2024-02-04,0849,A,62,6.1NRT,305.37,10.55,D
21.29484,75.71809,325.38,1.04,1.02,2024-02-04,0849,A,69,6.1NRT,306.31,12.53,D
20.97802,72.75385,322.94,1.09,1.04,2024-02-04,0849,A,39,6.1NRT,308.6,7.9,D
22.47912,82.66305,313.33,2.91,1.63,2024-02-04,0849,A,47,6.1NRT,298.23,25.12,D
21.34106,73.00185,320.55,1.06,1.03,2024-02-04,0849,A,54,6.1NRT,308.04,6.81,D
21.29717,72.67193,324.55,1.09,1.04,2024-02-04,0849,A,66,6.1NRT,307.78,12.19,D
21.21688,71.99088,330.85,1.16,1.07,2024-02-04,0849,A,78,6.1NRT,311.1,18.78,D
22.09556,78.14162,320.36,1.36,1.16,2024-02-04,0849,A,66,6.1NRT,302.73,16.7,D
22.74812,76.90858,316.66,1.18,1.08,2024-02-04,0849,A,59,6.1NRT,303.98,8.32,D
23.03496,77.90633,313.1,1.35,1.15,2024-02-04,0849,A,40,6.1NRT,299.1,7.66,D
23.0328,77.89967,316.64,1.35,1.15,2024-02-04,0849,A,61,6.1NRT,299.31,11.15,D
23.15684,77.74526,324.28,1.33,1.14,2024-02-04,0849,A,76,6.1NRT,302.31,19.96,D
22.45669,71.85799,338.42,1.14,1.06,2024-02-04,0849,A,86,6.1NRT,308.01,32.88,D
22.45497,71.84715,346.08,1.14,1.06,2024-02-04,0849,A,92,6.1NRT,307.46,50.43,D
22.45882,71.8409,320.95,1.14,1.06,2024-02-04,0849,A,59,6.1NRT,306.2,7.91,D
22.76367,71.88664,320.2,1.13,1.06,2024-02-04,0849,A,57,6.1NRT,305.32,8.27,D
22.77989,71.92768,320.14,1.12,1.06,2024-02-04,0849,A,50,6.1NRT,305.58,7.95,D
22.77817,71.917,321.13,1.12,1.06,2024-02-04,0849,A,48,6.1NRT,305.64,8.67,D
22.84345,71.81055,318.83,1.13,1.06,2024-02-04,0849,A,60,6.1NRT,303.75,6.24,D
23.84256,77.2774,317.42,1.27,1.12,2024-02-04,0849,A,56,6.1NRT,301.73,7.81,D
23.92734,74.32533,319.23,1,1,2024-02-04,0852,A,66,6.1NRT,304.69,7.41,D
23.70661,71.87704,328.89,1.1,1.05,2024-02-04,0852,A,81,6.1NRT,300.89,22.14,D
27.44876,68.3883,307.27,1.49,1.2,2024-02-04,0852,A,54,6.1NRT,291.91,10.19,D
28.00331,69.18008,306.53,1.31,1.13,2024-02-04,0852,A,53,6.1NRT,293.42,7.11,D
28.0396,69.33147,315.76,1.28,1.12,2024-02-04,0852,A,72,6.1NRT,293.97,15.6,D
28.02209,69.10841,305.02,1.32,1.14,2024-02-04,0852,A,31,6.1NRT,292.45,5.63,D
28.05934,69.32057,306.32,1.28,1.12,2024-02-04,0852,A,51,6.1NRT,294.11,5.71,D
28.18884,69.8395,306.29,1.2,1.09,2024-02-04,0852,A,43,6.1NRT,294.22,6.12,D
28.19411,69.506,306.22,1.24,1.11,2024-02-04,0852,A,51,6.1NRT,295,7.02,D
28.29045,69.83653,310.71,1.2,1.09,2024-02-04,0852,A,63,6.1NRT,293.7,9.38,D
28.30001,69.83444,310.89,1.2,1.09,2024-02-04,0852,A,63,6.1NRT,292.64,9.6,D
28.3805,70.26202,328.31,1.14,1.06,2024-02-04,0852,A,83,6.1NRT,293.45,29.36,D
28.30723,69.75866,310.69,1.21,1.09,2024-02-04,0852,A,63,6.1NRT,293.59,9.59,D
28.45439,70.02538,305.6,1.17,1.07,2024-02-04,0852,A,35,6.1NRT,293.56,4.64,D
28.45733,70.01925,309.46,1.17,1.07,2024-02-04,0852,A,62,6.1NRT,293.87,8.1,D
28.54425,70.36657,306.64,1.12,1.06,2024-02-04,0852,A,49,6.1NRT,292.84,5.83,D
28.50303,70.11702,305.91,1.15,1.07,2024-02-04,0852,A,49,6.1NRT,293.18,5.26,D
28.60729,70.39943,308.13,1.12,1.05,2024-02-04,0852,A,56,6.1NRT,293.55,6.72,D
28.60007,70.35464,307.28,1.12,1.06,2024-02-04,0852,A,53,6.1NRT,293.61,5.88,D
28.5902,70.13911,303.77,1.15,1.07,2024-02-04,0852,A,29,6.1NRT,291.88,3.82,D
28.571,70.02406,323.68,1.16,1.07,2024-02-04,0852,A,76,6.1NRT,293.18,23.74,D
28.59579,70.11417,305.08,1.15,1.07,2024-02-04,0852,A,48,6.1NRT,293.07,5.04,D
28.22861,67.70773,309.7,1.59,1.24,2024-02-04,0852,A,65,6.1NRT,293.63,12.48,D
28.22926,67.70253,310.32,1.59,1.24,2024-02-04,0852,A,66,6.1NRT,293.74,12.42,D
28.75859,70.30869,303.61,1.12,1.06,2024-02-04,0852,A,40,6.1NRT,291.14,4.54,D
28.9593,70.69862,316.1,1.08,1.04,2024-02-04,0852,A,74,6.1NRT,292.69,14.07,D
29.09873,70.7521,316.79,1.07,1.03,2024-02-04,0852,A,73,6.1NRT,294.1,13.92,D
29.05899,70.44463,319.54,1.1,1.05,2024-02-04,0852,A,77,6.1NRT,293.34,17.56,D
29.08233,70.53075,310.9,1.09,1.04,2024-02-04,0852,A,65,6.1NRT,294.24,8.56,D
29.29527,71.54121,326.52,1.02,1.01,2024-02-04,0852,A,83,6.1NRT,294.1,23.32,D
29.15561,70.53234,325.36,1.09,1.04,2024-02-04,0852,A,82,6.1NRT,294.3,23.95,D
29.15385,70.52138,313.03,1.09,1.04,2024-02-04,0852,A,68,6.1NRT,292.4,10.63,D
29.15485,70.34977,315.45,1.11,1.05,2024-02-04,0852,A,72,6.1NRT,293.66,12.59,D
29.16247,70.35302,309.56,1.11,1.05,2024-02-04,0852,A,62,6.1NRT,292.99,8.81,D
29.16064,70.3419,313.03,1.11,1.05,2024-02-04,0852,A,68,6.1NRT,293.64,11.59,D
29.48902,71.47909,305.69,1.02,1.01,2024-02-04,0852,A,52,6.1NRT,293.13,4.9,D
29.53411,70.81919,309.21,1.06,1.03,2024-02-04,0852,A,63,6.1NRT,292.42,7.34,D
